ECOS Listed Species ID	Common Name	Scientific Name	ESA Listing Status	Is Foreign?	Taxonomic Family_1
2472	No common name	Waltheria pyrolaefolia	Resolved Taxon	FALSE	Sterculiaceae
550	Pine Hill flannelbush	Fremontodendron californicum ssp. decumbens	Endangered	FALSE	Sterculiaceae
1077	Texas ayenia	Ayenia limitaris	Endangered	FALSE	Sterculiaceae
3999	Ufa-halomtano	Heritiera longipetiolata	Endangered	FALSE	Sterculiaceae
11553	Appalachian dust bunnies	Lepraria lanata	Species of Concern	FALSE	Stereocaulaceae
9917	bowman's fairy shrimp	streptocephalus thomasbowmani	Resolved Taxon	FALSE	Streptocephalidae
11090	Moore Fairy Shrimp	Streptocephalus moorei	Resolved Taxon	FALSE	Streptocephalidae
3630	Anjouan scops owl	Otus rutilus capnodes	Endangered	TRUE	Strigidae
10701	Burrowing Owl	Athene cunicularia	Species of Concern	FALSE	Strigidae
11666	Cactus ferruginous pygmy-owl	Glaucidium brasilianum cactorum	Proposed Threatened	FALSE	Strigidae
2102	California spotted Owl	Strix occidentalis occidentalis	Resolved Taxon	FALSE	Strigidae
10081	Elf owl	Micrathene whitneyi	Species of Concern	FALSE	Strigidae
5486	Flammulated owl	Otus flammeolus	Status Undefined	FALSE	Strigidae
1444	Giant scops owl	Mimizuku (=Otus) gurneyi	Endangered	TRUE	Strigidae
4422	Hawaiian short-eared owl	Asio flammeus sandwichensis	Species of Concern	FALSE	Strigidae
8112	Lanyu Scops owl	Otus elegans botelensis	Resolved Taxon	TRUE	Strigidae
9140	Long-eared owl	asio otus	Species of Concern	FALSE	Strigidae
129	Mexican spotted owl	Strix occidentalis lucida	Threatened	FALSE	Strigidae
11617	No common name	Ninox japonica	Species of Concern	FALSE	Strigidae
10094	northern saw-whet owl	Aegolius acadicus	Species of Concern	FALSE	Strigidae
11478	Northern Saw-whet Owl	Aegolius acadicus acadicus	Species of Concern	FALSE	Strigidae
142	Northern spotted owl	Strix occidentalis caurina	Threatened	FALSE	Strigidae
5457	Palau Owl	Pyrroglaux podargina	Recovery	TRUE	Strigidae
4262	Ponape short-eared owl	Asio flammeus ponapensis	Pre-Act Delisted Taxon	TRUE	Strigidae
11408	Puerto Rican Screech-Owl	Megascops nudipes newtoni	Species of Concern	FALSE	Strigidae
8305	Seychelles scops owl	Otus magicus (=insularis) insularis	Endangered	TRUE	Strigidae
10296	Short-eared Owl	Asio flammeus	Species of Concern	FALSE	Strigidae
11423	Snowy Owl	Bubo scandiacus	Species of Concern	FALSE	Strigidae
2111	Virgin Islands screech owl	Otus nudipes newtoni	Species of Concern	FALSE	Strigidae
3848	Western burrowing owl	Athene cunicularia ssp. hypugaea	Species of Concern	FALSE	Strigidae
10395	Western Screech Owl	Megascops kennicottii	Status Undefined	FALSE	Strigidae
11433	Western Screech-Owl	Megascops kennicottii kennicottii	Species of Concern	FALSE	Strigidae
11413	Whiskered Screech-Owl	Megascops trichopsis	Species of Concern	FALSE	Strigidae
4061	Arabian ostrich	Struthio camelus syriacus	Endangered	TRUE	Struthionidae
7814	West African ostrich	Struthio camelus spatzi	Endangered	TRUE	Struthionidae
4258	Micronesian starling	Aplonis opaca	Status Undefined	FALSE	Sturnidae
11602	No common name	Agropsar philippensis	Species of Concern	FALSE	Sturnidae
11640	No common name	Spodiopsar cineraceus	Species of Concern	FALSE	Sturnidae
10636	Polynesian Starling	Aplonis tabuensis	Species of Concern	TRUE	Sturnidae
1658	Ponape mountain starling	Aplonis pelzelni	Endangered	TRUE	Sturnidae
2494	Rothschild's starling (myna)	Leucopsar rothschildi	Endangered	TRUE	Sturnidae
393	Painted snake coiled forest snail	Anguispira picta	Threatened	FALSE	Stylommataphora
1040	Palo de jazmin	Styrax portoricensis	Endangered	FALSE	Styracaceae
843	Texas snowbells	Styrax platanifolius ssp. texanus	Endangered	FALSE	Styracaceae
6656	[Unnamed] silverbells	Styrax platanifolia stellata	Resolved Taxon	FALSE	Styracaceae
7766	Young's snowbell	Styrax platanifolius ssp. youngiae	Species of Concern	FALSE	Styracaceae
389	Chittenango ovate amber snail	Novisuccinea chittenangoensis	Threatened	FALSE	Succineidae
10163	Frigid ambersnail	Cantinella gelida	Resolved Taxon	FALSE	Succineidae
6348	Frigid Ambersnail	Catinella gelida	Under Review	FALSE	Succineidae
4480	Iowa Pleistocene Succineid	Succinea sp.	Species of Concern	FALSE	Succineidae
400	Kanab ambersnail	Oxyloma haydeni kanabensis	Original Data in Error - Not a listable entity	FALSE	Succineidae
6434	Minnesota Pleistocene succineid	Succinea sp.	Species of Concern	FALSE	Succineidae
11152	No common name	Catinella texana	Resolved Taxon	FALSE	Succineidae
11150	No common name	Succinea pseudavara	Resolved Taxon	FALSE	Succineidae
5100	[Unnamed] snail	Succinea guamensis	Species of Concern	FALSE	Succineidae
2361	[Unnamed] snail	Succinea piratarum	Species of Concern	FALSE	Succineidae
2302	[Unnamed] snail	Succinea quadrasi	Species of Concern	FALSE	Succineidae
2425	Babirusa	Babyrousa babyrussa	Endangered	TRUE	Suidae
7239	Pygmy hog	Sus salvanius	Endangered	TRUE	Suidae
3907	Abbott's booby	Papasula (=Sula) abbotti	Endangered	TRUE	Sulidae
10611	Brown Booby	Sula leucogaster	Species of Concern	FALSE	Sulidae
10647	Masked Booby	Sula dactylatra	Species of Concern	FALSE	Sulidae
11303	Northern Gannet	Morus bassanus	Species of Concern	FALSE	Sulidae
10577	Red-footed Booby	Sula sula	Species of Concern	FALSE	Sulidae
11479	Red-footed Booby	Sula sula sula	Species of Concern	FALSE	Sulidae
9852	No common name	chitrella elliotti	Resolved Taxon	FALSE	Syarinidae
9853	No common name	chitrella major	Resolved Taxon	FALSE	Syarinidae
9854	No common name	chitrella welbourni	Resolved Taxon	FALSE	Syarinidae
9855	No common name	chitrellina chiricahuae	Resolved Taxon	FALSE	Syarinidae
2345	Royal syarinid pseudoscorpion	Chitrella regina	Species of Concern	FALSE	Syarinidae
8183	Codfish Island fernbird	Bowdleria punctata wilsoni	Under Review	TRUE	Sylviidae
4315	Dappled mountain robin	Arcanator orostruthus	Threatened	TRUE	Sylviidae
5748	Eiao Marquesas reed-Warbler	Acrocephalus percernis aquilonis	Endangered	TRUE	Sylviidae
1907	Long-legged warbler	Trichocichla rufa	Endangered	TRUE	Sylviidae
2662	Moorea Polynesian warbler	Acrocephalus caffer longirostris	Resolved Taxon	TRUE	Sylviidae
1222	Nightingale reed warbler (old world warbler)	Acrocephalus luscinia	Endangered	FALSE	Sylviidae
11486	Wrentit	Chamaea fasciata	Species of Concern	FALSE	Sylviidae
11014	Texas Pipefish	Syngnathus affinis	Resolved Taxon	FALSE	Syngnathidae
5316	Delong's mixogaster flower fly	Mixogaster delongi	Species of Concern	FALSE	Syrphidae
1438	Belkin's dune tabanid fly	Brennania belkini	Resolved Taxon	FALSE	Tabanidae
8066	Brown merycomyian tabanid fly	Merycomyia brunnea	Species of Concern	FALSE	Tabanidae
7354	Florida asaphomyian tabanid fly	Asaphomyia floridensis	Species of Concern	FALSE	Tabanidae
6803	Ross's apatalestes tabanid fly	Apatalestes rossi	Resolved Taxon	FALSE	Tabanidae
5446	Texas asaphomyian tabanid fly	Asaphomyia texanus	Species of Concern	FALSE	Tabanidae
3302	Volutine stonemyian tabanid fly	Stonemyia volutina	Resolved Taxon	FALSE	Tabanidae
4155	Leon River winter stonefly	Taeniopteryx starki	Resolved Taxon	FALSE	Taeniopterygidae
485	Kauai cave amphipod	Spelaeorchestia koloana	Endangered	FALSE	Talitridae
7764	Alameda Island mole	Scapanus latimanus parvus	Species of Concern	FALSE	Talpidae
6893	Anastasia Island mole	Scalopus aquaticus anastasae	Resolved Taxon	FALSE	Talpidae
2488	Englewood mole	Scalopus aquaticus bassi	Species of Concern	FALSE	Talpidae
2853	Presidio mole	Scalopus aquaticus texanus	Species of Concern	FALSE	Talpidae
4337	Star-nosed mole	Condylura cristata parva	Resolved Taxon	FALSE	Talpidae
4188	Asian tapir	Tapirus indicus	Endangered	TRUE	Tapiridae
5148	Central American tapir	Tapirus bairdii	Endangered	TRUE	Tapiridae
3208	Mountain tapir	Tapirus pinchaque	Endangered	TRUE	Tapiridae
4246	South American (=Brazilian) tapir	Tapirus terrestris	Endangered	TRUE	Tapiridae
3170	Philippine tarsier	Tarsius syrichta	Threatened	TRUE	Tarsiidae
1191	Florida torreya	Torreya taxifolia	Endangered	FALSE	Taxaceae
3156	Florida yew	Taxus floridana	Species of Concern	FALSE	Taxaceae
1732	Pacific yew	Taxus brevifolia	Resolved Taxon	FALSE	Taxaceae
9791	arizona striped whiptail	aspidoscelis arizonae	Under Review	FALSE	Teiidae
9277	Belding's orange-throated whiptail	cnemidophorus hyperythrus ssp. beldingi	Species of Concern	FALSE	Teiidae
3312	Blue-tailed ground lizard	Ameiva wetmorei	Species of Concern	FALSE	Teiidae
3847	Canyon spotted whiptail	Cnemidophorus burti	Species of Concern	FALSE	Teiidae
6538	Coastal western whiptail	Cnemidophorus tigris multiscutatus	Species of Concern	FALSE	Teiidae
10259	Colorado checkered whiptail	Cnemidophorus tesselatus	Resolved Taxon	FALSE	Teiidae
2114	Gray-checkered whiptail	Cnemidophorus dixoni	Species of Concern	FALSE	Teiidae
2743	Maria Island ground lizard	Cnemidophorus vanzoi	Endangered	TRUE	Teiidae
5842	Orange-throated whiptail	Cnemidophorus hyperythrus	Species of Concern	FALSE	Teiidae
163	St. Croix ground lizard	Ameiva polops	Endangered	FALSE	Teiidae
7932	Santa Cruz telemid spider	Telema sp.	Species of Concern	FALSE	Telemidae
5062	No common name	Teloschistes villosus	Species of Concern	FALSE	Teloschistaceae
7394	Channel Islands dune beetle	Coelus pacificus	Species of Concern	FALSE	Tenebrionidae
3282	Globose dune beetle	Coelus globosus	Species of Concern	FALSE	Tenebrionidae
7190	San Joaquin dune beetle	Coelus gracilis	Resolved Taxon	FALSE	Tenebrionidae
8247	Po'olanui gall fly	Phaeogramma sp.	Resolved Taxon	FALSE	Tephritidae
7976	Angulated tortoise	Geochelone yniphora	Endangered	TRUE	Testudinidae
7875	Bolson tortoise	Gopherus flavomarginatus	Endangered	TRUE	Testudinidae
2331	Desert tortoise	Gopherus agassizii	Similarity of Appearance (Threatened)	FALSE	Testudinidae
185	Desert tortoise	Gopherus agassizii	Threatened	FALSE	Testudinidae
10602	Egyptian Tortoise	Testudo kleinmanni	Under Review	TRUE	Testudinidae
10520	Flat-tailed tortoise	Pyxis planicauda	Under Review	TRUE	Testudinidae
2390	Galapagos tortoise	Geochelone nigra (=elephantopus)	Endangered	TRUE	Testudinidae
5634	Geometric turtle	Psammobates geometricus	Endangered	TRUE	Testudinidae
181	Gopher tortoise	Gopherus polyphemus	Threatened	FALSE	Testudinidae
3532	Gopher tortoise	Gopherus polyphemus	Candidate	FALSE	Testudinidae
10165	Gopher tortoise	Gopherus polyphemus	Under Review	FALSE	Testudinidae
8881	Gopher tortoise	Gopherus polyphemus	Resolved Taxon	FALSE	Testudinidae
8170	Madagascar radiated tortoise	Geochelone radiata	Endangered	TRUE	Testudinidae
10291	Sonoran desert tortoise	Gopherus morafkai	Resolved Taxon	FALSE	Testudinidae
10519	Spider Tortoise	Pyxis arachnoides	Under Review	TRUE	Testudinidae
7390	Hawaiian spider	Doryonychus raptor	Resolved Taxon	FALSE	Tetragnathidae
4357	Sierra pygmy grasshopper	Tetrix sierrana	Species of Concern	FALSE	Tetrigidae
4462	Torreya pygmy grasshopper	Tettigidea empedonepia	Species of Concern	FALSE	Tetrigidae
5146	Antioch Dunes shieldback katydid	Neduba extincta	Resolved Taxon	FALSE	Tettigoniidae
7774	Big Pine Key conehead katydid	Belocephalus micanopy	Species of Concern	FALSE	Tettigoniidae
2980	Jacalitos shield-backed katydid	Ateloplus joaquin	Resolved Taxon	FALSE	Tettigoniidae
2336	Keys shortwinged conehead katydid	Belocephalus sleighti	Species of Concern	FALSE	Tettigoniidae
2639	Mexicali Lubber grasshopper	Spaniacris deserticola	Resolved Taxon	FALSE	Tettigoniidae
3192	Middlekauf's shieldback katydid	Idiostatus middlekaufi	Species of Concern	FALSE	Tettigoniidae
6337	Nihoa banza conehead katydid	Banza nihoa	Species of Concern	FALSE	Tettigoniidae
8297	Pinnacles shield-back katydid	Idiostatus kathleenae	Species of Concern	FALSE	Tettigoniidae
3146	Remote conehead katydid	Conocephaloides remotus	Resolved Taxon	FALSE	Tettigoniidae
3002	Santa Monica shieldback katydid	Neduba longipennis	Species of Concern	FALSE	Tettigoniidae
7351	Splendid shield-backed katydid	Ateloplus splendidus	Resolved Taxon	FALSE	Tettigoniidae
8149	Stone Mountain fairy shrimp	Branchinella lithaca	Resolved Taxon	FALSE	Thamnocephalidae
1853	Black hooded (black-headed) antwren	Formicivora erythronotos	Endangered	TRUE	Thamnophilidae
1425	Fringe-backed fire-eye	Pyriglena atra	Endangered	TRUE	Thamnophilidae
4108	Franklin tree	Franklinia alatamaha	Species of Concern	FALSE	Theaceae
5207	Nino de cota	Laplacea portoricensis	Resolved Taxon	FALSE	Theaceae
7782	No common name	Eurya sandwicensis	Species of Concern	FALSE	Theaceae
1007	No common name	Ternstroemia subsessilis	Endangered	FALSE	Theaceae
1006	Palo colorado	Ternstroemia luquillensis	Endangered	FALSE	Theaceae
1209	Alabama streak-sorus fern	Thelypteris pilosa var. alabamensis	Threatened	FALSE	Thelypteridaceae
1311	Kupukupu makalii	Cyclosorus boydiae	Endangered	FALSE	Thelypteridaceae
3424	No common name	Cyclosorus boydiae kipahuluensis	Resolved Taxon	FALSE	Thelypteridaceae
4836	No common name	Cyclosorus boydiae var. boydiae	Resolved Taxon	FALSE	Thelypteridaceae
5143	No common name	Thelypteris hastata heterodoxa	Species of Concern	FALSE	Thelypteridaceae
1215	No common name	Thelypteris inabonensis	Endangered	FALSE	Thelypteridaceae
1216	No common name	Thelypteris verecunda	Endangered	FALSE	Thelypteridaceae
1217	No common name	Thelypteris yaucoensis	Endangered	FALSE	Thelypteridaceae
6054	No common name	Jaquinia umbellata	Resolved Taxon	FALSE	Theophrastaceae
10097	Beautiful Parachute Spider	Poecilotheria formosa	Under Review	TRUE	Theraphosidae
10101	Fringed Ornamental Tarantula	Poecilotheria ornata	Endangered	TRUE	Theraphosidae
10083	Gooty Ornamental Tarantula	Poecilotheria metallica	Under Review	TRUE	Theraphosidae
10106	Ivory Ornamental Tarantula	Poecilotheria subfusca	Endangered	TRUE	Theraphosidae
10104	Kandy Parachute Spider	Poecilotheria smithi	Endangered	TRUE	Theraphosidae
10105	Mysore Ornamental Tarantula	Poecilotheria striata	Under Review	TRUE	Theraphosidae
10102	Pederseni''s Tiger Spider	Poecilotheria vittata	Endangered	TRUE	Theraphosidae
10098	Rameshwaram Parachute Spider	Poecilotheria hanumavilasumica	Under Review	TRUE	Theraphosidae
10100	Red Parachute Spider	Poecilotheria miranda	Under Review	TRUE	Theraphosidae
10103	Redslate Ornamental Tarantula	Poecilotheria rufilata	Under Review	TRUE	Theraphosidae
10096	Sri Lankan Ornamental Tarantula	Poecilotheria fasciata	Endangered	TRUE	Theraphosidae
9912	No common name	thymoites minero	Resolved Taxon	FALSE	Theridiidae
11598	No common name	Melanospiza bicolor	Species of Concern	FALSE	Thraupidae
11622	No common name	Melopyrrha portoricensis	Species of Concern	FALSE	Thraupidae
11616	No common name	Sporophila morelleti	Species of Concern	FALSE	Thraupidae
7873	Japanese crested ibis	Nipponia nippon	Endangered	TRUE	Threskiornithidae
6600	Northern bald ibis	Geronticus eremita	Endangered	TRUE	Threskiornithidae
10681	Roseate Spoonbill	Platalea ajaja	Species of Concern	FALSE	Threskiornithidae
5904	White-faced ibis	Plegadis chihi	Species of Concern	FALSE	Threskiornithidae
2266	Giant ibis	Pseudibis gigantea	Endangered	TRUE	Thresliornithidae
921	No common name	Daphnopsis helleriana	Endangered	FALSE	Thymelaeaceae
1443	No common name	Wikstroemia basicorda	Resolved Taxon	FALSE	Thymelaeaceae
8089	No common name	Wikstroemia hanalei	Resolved Taxon	FALSE	Thymelaeaceae
2300	No common name	Wikstroemia isae	Resolved Taxon	FALSE	Thymelaeaceae
5302	No common name	Wikstroemia leptantha	Resolved Taxon	FALSE	Thymelaeaceae
2913	No common name	Wikstroemia monticola occidentalis	Resolved Taxon	FALSE	Thymelaeaceae
4903	No common name	Wikstroemia sandwicensis	Resolved Taxon	FALSE	Thymelaeaceae
7840	No common name	Wikstroemia skottsbergiana	Endangered	FALSE	Thymelaeaceae
4238	No common name	Wikstroemia villosa	Endangered	FALSE	Thymelaeaceae
7087	No common name	Wilkstroemia bicornuta	Species of Concern	FALSE	Thymelaeaceae
2833	Kalinowski's tinamou	Nothoprocta kalinowskii	Status Undefined	FALSE	Tinamidae
2914	Solitary tinamou	Tinamus solitarius	Endangered	TRUE	Tinamidae
4850	[Unnamed] lace bug	Acalyptera susanae	Species of Concern	FALSE	Tingidae
9579	No common name	Blancosoma scaturgo	Resolved Taxon	FALSE	Tingupidae
7739	Chestnut leaf miner	Tischeria perplexa	Species of Concern	FALSE	Tischeriidae
11173	No common name	Tomocerus grahami	Resolved Taxon	FALSE	Tomoceridae
5540	Greenbanded 'ohe'ohe leafroller	Spheterista pterotropiana	Species of Concern	FALSE	Tortricidae
1722	`Ohe`ohe leafroller	Spheterista oheoheana	Species of Concern	FALSE	Tortricidae
6592	Stevens' tortricid moth	Decodes stevensi	Species of Concern	FALSE	Tortricidae
3142	Wailupe leafroller	Spheterista reynoldsiana	Species of Concern	FALSE	Tortricidae
11196	A Cave Obligate Harvestman	Cryptobunus cavicolus	Resolved Taxon	FALSE	Triaenonychidae
11561	No common name	Fumontana deprehendor	Species of Concern	FALSE	Triaenonychidae
11589	Narrownose smoothhound shark	Mustelus schmitti	Threatened	FALSE	Triakidae
11592	Striped smoothhound shark	Mustelus fasciatus	Endangered	FALSE	Triakidae
7131	Amazonian manatee	Trichechus inunguis	Endangered	TRUE	Trichechidae
5731	West African manatee	Trichechus senegalensis	Threatened	TRUE	Trichechidae
7	West Indian Manatee	Trichechus manatus	Threatened	FALSE	Trichechidae
11066	Cave Obligate Isopod	Amerigoniscus centralis	Under Review	FALSE	Trichoniscidae
9283	(Miktoniscus) isopod	miktoniscus	Species of Concern	FALSE	Trichoniscidae
11067	no common name	Amerigoniscus gipsocolus	Under Review	FALSE	Trichoniscidae
9914	No common name	amergoniscus centalis	Status Undefined	FALSE	Trichoniscidae
9915	No common name	amergoniscus gipsocolus	Resolved Taxon	FALSE	Trichoniscidae
9287	Trichoniscidae isopod	trichoniscoides	Species of Concern	FALSE	Trichoniscoidae
7577	Black softshell turtle	Trionyx nigricans	Endangered	TRUE	Trionychidae
5730	Cuatro Cienegas softshell turtle	Trionyx ater	Endangered	TRUE	Trionychidae
8259	Indian flap-shelled turtle	Lissemys punctata punctata	Original Data in Error - Erroneous Data	TRUE	Trionychidae
3447	Indian softshell turtle	Trionyx gangeticus	Endangered	TRUE	Trionychidae
6681	Peacock softshell turtle	Trionyx hurum	Endangered	TRUE	Trionychidae
10608	Allen's Hummingbird	Selasphorus sasin	Species of Concern	FALSE	Trochilidae
10617	Antillean Mango	Anthracothorax dominicus	Species of Concern	FALSE	Trochilidae
2006	Black barbthroat	Threnetes grzimeki	Resolved Taxon	TRUE	Trochilidae
9972	black-breasted puffleg	Eriocnemis nigrivestis	Endangered	TRUE	Trochilidae
10573	Blue-throated Hummingbird	Lampornis clemenciae	Species of Concern	FALSE	Trochilidae
10616	Buff-bellied Hummingbird	Amazilia yucatanensis	Species of Concern	FALSE	Trochilidae
10515	Calliope Hummingbird	Stellula calliope	Species of Concern	FALSE	Trochilidae
7305	Chilean woodstar	Eulidia yarrellii	Endangered	TRUE	Trochilidae
10462	Costa's Hummingbird	Calypte costae	Species of Concern	FALSE	Trochilidae
8160	Esmeraldas woodstar	Chaetocercus berlepschi	Endangered	TRUE	Trochilidae
10011	Honduran emerald hummingbird	Amazilia luciae	Endangered	TRUE	Trochilidae
3207	Hook-billed hermit (hummingbird)	Ramphodon (=Glaucis) dohrnii	Endangered	TRUE	Trochilidae
